,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
224,46042,52,74,45861,9,8,2015,TRUE,FALSE,65,9506,946,FALSE,5,4605791.5,Basic,no pool and no yard
225,93506,20,28,7068,8,9,2017,TRUE,FALSE,5297,1410,306,TRUE,8,9356982.7,Basic,no pool and has yard
226,58748,76,40,20761,2,5,2010,FALSE,TRUE,1627,996,639,FALSE,2,5875981,Basic,no pool and no yard
227,715,71,23,33439,7,3,2010,FALSE,TRUE,8609,3736,740,TRUE,8,74252,Basic,no pool and no yard
228,55327,22,59,76622,1,2,1993,TRUE,TRUE,7163,9333,504,TRUE,8,5540589.3,Basic,no pool and has yard
229,63631,84,12,31269,6,10,2000,FALSE,FALSE,239,1952,411,TRUE,4,6369055,Basic,no pool and has yard
230,77915,99,21,63942,5,10,2018,FALSE,TRUE,1081,9015,448,FALSE,4,7793915.8,Basic,no pool and no yard
231,91804,5,81,87339,3,9,1999,FALSE,TRUE,8554,1275,930,TRUE,8,9182083.9,Basic,no pool and no yard
232,57295,95,69,32081,2,2,1994,TRUE,TRUE,9771,9634,951,TRUE,7,5731510.4,Basic,no pool and no yard
233,61057,65,77,17051,9,8,1998,TRUE,FALSE,9762,545,369,TRUE,6,6114671.8,Basic,no pool and has yard
234,91626,83,55,59173,4,5,1991,TRUE,TRUE,2684,784,101,TRUE,8,9169068.1,Basic,no pool and has yard
235,29356,96,46,4864,4,9,1990,TRUE,TRUE,1780,393,413,TRUE,3,2948071,Luxury,has pool and has yard
236,27134,62,2,1498,7,7,2003,FALSE,FALSE,3718,9140,357,TRUE,3,2715604.3,Basic,no pool and has yard
237,1682,65,79,7602,2,3,2017,FALSE,TRUE,2590,425,659,TRUE,4,174918.7,Basic,no pool and has yard
238,98868,41,67,85917,7,3,2021,TRUE,TRUE,2146,1077,623,TRUE,3,9892300.1,Basic,has pool and no yard
239,23898,62,93,73176,9,9,1996,FALSE,TRUE,8256,4656,136,FALSE,1,2399286.6,Basic,no pool and has yard
240,83110,43,75,55046,7,10,2001,TRUE,FALSE,4108,5663,380,TRUE,7,8321631.1,Basic,no pool and has yard
241,71154,67,53,8762,2,6,2021,TRUE,TRUE,8418,7187,706,FALSE,8,7122699.1,Basic,has pool and no yard
242,90841,48,15,25300,6,5,2003,FALSE,FALSE,3333,149,842,FALSE,9,9086177.3,Basic,no pool and has yard
243,68416,87,48,60979,8,7,2010,FALSE,FALSE,1811,6776,424,FALSE,6,6846709,Basic,no pool and has yard
244,47585,95,5,81532,5,1,1993,TRUE,TRUE,5101,89,639,FALSE,0,4759724.3,Basic,no pool and no yard
245,28452,79,40,79918,4,10,2006,TRUE,TRUE,388,1889,566,TRUE,2,2850377.6,Basic,no pool and has yard
246,15630,78,4,98750,7,3,1996,TRUE,FALSE,7084,4158,225,TRUE,0,1565985.6,Basic,no pool and has yard
247,65900,36,99,27819,1,5,2017,FALSE,TRUE,2637,1038,452,FALSE,1,6605894.7,Basic,has pool and has yard
248,21600,94,56,85215,10,8,2000,FALSE,TRUE,3129,6029,236,TRUE,3,2166421,Basic,no pool and has yard
249,74704,31,22,93675,1,9,1992,TRUE,FALSE,7463,8866,347,FALSE,9,7472587.2,Basic,no pool and no yard
250,87291,78,42,5950,3,3,2017,FALSE,TRUE,6214,3127,596,TRUE,2,8739254.7,Basic,has pool and has yard
251,96687,65,81,70871,4,4,2012,FALSE,TRUE,2438,8183,695,TRUE,6,9673884.2,Basic,has pool and no yard
252,60567,65,100,39919,7,6,2019,TRUE,FALSE,7010,7994,993,TRUE,0,6071330.9,Luxury,has pool and has yard
253,4872,41,74,79028,9,6,1990,TRUE,FALSE,5851,1579,473,FALSE,6,489455,Basic,no pool and no yard
254,9157,48,53,6500,4,10,2009,FALSE,FALSE,6401,6536,488,FALSE,8,922102.9,Basic,no pool and has yard
255,65217,26,39,96357,6,8,2019,FALSE,TRUE,1374,3300,804,FALSE,10,6531999.9,Basic,has pool and has yard
256,87346,56,82,34773,9,9,1990,FALSE,TRUE,5792,549,947,TRUE,4,8743241,Basic,has pool and has yard
257,47701,26,46,73572,3,5,2001,TRUE,FALSE,5447,3025,610,FALSE,3,4773352.1,Basic,no pool and has yard
258,14766,50,79,36865,8,1,2001,FALSE,FALSE,8031,383,643,FALSE,4,1488265.1,Basic,has pool and no yard
259,94841,19,75,11526,3,5,1998,TRUE,TRUE,3157,986,585,TRUE,6,9498026.8,Luxury,has pool and has yard
260,59318,92,91,68354,9,8,2002,FALSE,FALSE,9413,9619,425,TRUE,5,5939275.2,Basic,no pool and no yard
261,1796,28,4,66676,1,1,1997,FALSE,TRUE,8360,2070,142,FALSE,4,180265.7,Basic,no pool and no yard
262,96526,36,34,61875,5,2,2020,FALSE,TRUE,2131,710,680,TRUE,0,9661068,Basic,has pool and has yard
263,62876,36,9,90089,4,8,2006,FALSE,FALSE,338,8342,740,TRUE,4,6288117.6,Basic,no pool and no yard
264,59558,43,89,79779,4,3,2012,FALSE,FALSE,9174,4094,712,TRUE,5,5967916.2,Basic,has pool and has yard
265,97008,89,4,11466,9,5,2014,TRUE,TRUE,8321,5231,369,TRUE,0,9703551.4,Basic,has pool and no yard
266,66746,6,10,22139,7,3,1997,FALSE,FALSE,1567,9732,378,TRUE,3,6678869.7,Basic,no pool and has yard
267,25776,36,93,4777,5,9,2002,FALSE,FALSE,688,5948,954,TRUE,10,2582235.2,Basic,no pool and no yard
268,96195,97,64,91809,7,4,2018,TRUE,TRUE,3874,9414,892,FALSE,3,9626665.8,Basic,has pool and no yard
269,4805,47,99,48026,5,5,1995,FALSE,TRUE,2788,4069,839,TRUE,0,486824.5,Basic,has pool and has yard
270,23045,21,75,72570,5,5,1990,FALSE,TRUE,651,4309,607,FALSE,0,2312202,Basic,no pool and has yard
271,95441,70,65,3574,6,10,2017,TRUE,TRUE,2841,3067,404,TRUE,3,9554998.7,Basic,has pool and no yard
272,28381,34,64,44973,6,2,2009,TRUE,FALSE,6737,1660,502,TRUE,2,2847241.9,Basic,no pool and has yard
273,15731,34,37,93825,5,2,2003,FALSE,TRUE,7361,4828,277,FALSE,5,1582940.3,Basic,has pool and has yard
274,18966,58,25,4414,10,4,2019,TRUE,TRUE,2327,7431,823,FALSE,0,1902151.9,Basic,no pool and has yard
275,24393,46,16,18507,4,8,2019,FALSE,FALSE,4080,4764,619,TRUE,2,2449464.9,Basic,has pool and has yard
276,53339,67,11,6144,4,1,2013,TRUE,FALSE,368,8180,312,FALSE,3,5335546.3,Basic,no pool and no yard
277,44053,17,55,70068,9,3,2004,TRUE,FALSE,6586,382,258,FALSE,3,4413295.4,Basic,no pool and has yard
278,70898,98,92,51635,6,1,1994,FALSE,FALSE,4848,784,942,TRUE,3,7091863.4,Basic,no pool and no yard
279,84483,41,85,28464,10,3,2019,TRUE,FALSE,6052,369,651,TRUE,6,8452134.9,Basic,no pool and has yard
280,35716,24,52,77207,4,2,2013,TRUE,TRUE,8821,9581,991,FALSE,10,3574932.3,Basic,no pool and has yard
281,64693,64,81,90290,10,9,2013,FALSE,FALSE,7506,6802,687,FALSE,7,6471378.3,Basic,no pool and no yard
282,32593,40,94,89328,2,9,2006,FALSE,FALSE,2261,9719,871,TRUE,2,3265750.6,Basic,no pool and has yard
283,1607,63,52,32832,10,8,2020,TRUE,FALSE,2844,5531,878,FALSE,7,173112,Luxury,has pool and has yard
284,39484,74,30,6688,6,4,1991,TRUE,FALSE,3172,2821,172,TRUE,9,3954971.1,Basic,has pool and no yard
285,32458,28,20,47125,1,3,2015,FALSE,FALSE,8462,890,523,TRUE,7,3253846.5,Basic,has pool and has yard
286,72243,64,23,34837,2,1,2004,TRUE,TRUE,4431,8585,752,TRUE,3,7229477.4,Basic,has pool and no yard
287,20624,44,83,50284,10,2,1996,FALSE,FALSE,318,6191,606,FALSE,4,2070369.6,Basic,no pool and has yard
288,7443,38,41,4785,8,8,2005,FALSE,FALSE,3249,4423,503,FALSE,1,748338.5,Basic,no pool and has yard
289,78382,41,14,58781,7,1,2020,TRUE,TRUE,8751,7515,985,TRUE,6,7840062,Basic,no pool and no yard
290,70614,15,100,61317,10,5,2010,TRUE,TRUE,4845,8727,991,FALSE,2,7075926,Luxury,has pool and has yard
291,32235,59,10,76786,2,6,2016,TRUE,FALSE,7388,828,488,FALSE,10,3225143.6,Basic,no pool and has yard
292,2523,12,67,75753,3,10,2015,TRUE,TRUE,150,473,949,TRUE,1,260710.5,Luxury,has pool and has yard
293,87864,55,77,48421,8,4,2019,TRUE,TRUE,7834,7083,745,FALSE,9,8790481.9,Basic,no pool and no yard
294,18316,97,3,68804,10,5,1991,TRUE,FALSE,5804,2070,846,TRUE,9,1832673.1,Basic,no pool and no yard
295,94471,30,79,55210,6,1,2011,FALSE,TRUE,1327,6342,285,FALSE,3,9454072.1,Basic,has pool and has yard
296,60704,96,29,18856,1,10,2004,FALSE,FALSE,4505,9766,847,TRUE,2,6080655.4,Basic,has pool and has yard
297,54020,4,64,58230,1,3,2013,FALSE,FALSE,8767,4062,882,TRUE,4,5406334.3,Basic,no pool and has yard
298,59612,37,56,69063,10,7,2017,TRUE,TRUE,5616,5474,914,TRUE,2,5967739.7,Basic,no pool and has yard
299,56467,63,41,28576,3,2,1990,TRUE,FALSE,2743,5018,815,FALSE,0,5649094,Basic,no pool and no yard
300,65625,55,36,89469,2,10,2015,FALSE,TRUE,774,1091,958,TRUE,10,6567597.5,Basic,has pool and no yard
301,41570,76,98,21758,10,4,2014,TRUE,TRUE,3573,3494,486,TRUE,10,4167932.4,Basic,has pool and no yard
302,44862,99,68,58122,7,5,1992,FALSE,FALSE,9383,3076,631,FALSE,3,4493882.2,Basic,has pool and no yard
303,47212,37,81,4826,7,4,2001,FALSE,FALSE,7210,5160,159,FALSE,9,4734236.1,Basic,has pool and has yard
304,2840,17,26,94918,4,4,2004,TRUE,FALSE,6848,5362,294,TRUE,10,288797.4,Basic,no pool and has yard
305,40465,85,100,6023,4,9,2004,FALSE,FALSE,6327,1053,403,TRUE,0,4052600.4,Basic,no pool and no yard
306,17191,80,29,49538,2,5,1995,TRUE,FALSE,3192,2786,716,TRUE,9,1728829.5,Luxury,has pool and has yard
307,56480,85,80,21192,8,3,2016,FALSE,FALSE,8211,9476,532,FALSE,1,5653048.6,Basic,no pool and has yard
308,70503,78,29,72210,2,6,2021,TRUE,FALSE,6819,4897,948,FALSE,4,7051701.1,Basic,no pool and no yard
309,4885,100,54,79559,7,8,1993,FALSE,FALSE,9519,8043,718,FALSE,6,493693.3,Basic,no pool and no yard
310,58263,65,57,39046,9,10,2006,FALSE,TRUE,7942,6968,786,TRUE,3,5840294.6,Basic,has pool and has yard
311,47647,52,6,24285,10,2,2002,TRUE,TRUE,3220,9457,171,TRUE,10,4768169.2,Basic,has pool and no yard
312,57916,51,24,8801,8,1,1998,FALSE,TRUE,3831,5615,356,TRUE,1,5792783.8,Basic,no pool and no yard
313,6396,71,40,28917,6,6,2005,TRUE,FALSE,413,3302,682,FALSE,9,643620.5,Basic,no pool and no yard
314,41972,18,49,40098,7,7,1995,TRUE,FALSE,842,820,846,FALSE,0,4206464.5,Basic,has pool and no yard
315,94311,11,47,89062,8,1,2007,FALSE,TRUE,3619,128,868,FALSE,7,9439790.7,Basic,no pool and has yard
316,10714,41,98,23803,5,6,1996,FALSE,TRUE,2598,1190,631,TRUE,6,1075982.6,Basic,has pool and no yard
317,11259,26,82,34780,10,4,2010,TRUE,FALSE,902,3876,125,TRUE,7,1134964,Basic,has pool and no yard
318,3534,16,13,39998,4,1,2003,FALSE,TRUE,5811,6473,900,FALSE,0,359850.3,Basic,has pool and has yard
319,52680,10,79,10177,6,4,1991,FALSE,TRUE,5687,2005,242,FALSE,0,5274696.1,Basic,has pool and no yard
320,62711,60,29,42211,8,10,2007,FALSE,TRUE,4484,5437,329,FALSE,6,6272944.7,Basic,no pool and no yard
321,19268,12,77,38471,3,5,2010,TRUE,FALSE,1133,5202,357,TRUE,3,1938014,Basic,no pool and has yard
322,36119,39,46,16503,7,4,2019,FALSE,TRUE,3958,3737,889,TRUE,3,3620813.9,Basic,no pool and has yard
323,28394,1,7,81916,8,8,2003,FALSE,TRUE,63,8840,328,FALSE,2,2840816.3,Basic,no pool and no yard
324,20392,33,84,53104,10,5,2007,FALSE,TRUE,1256,7011,171,TRUE,2,2046763.7,Basic,no pool and has yard
325,7259,25,39,860,1,4,2014,FALSE,FALSE,6482,2430,537,FALSE,5,735079.4,Basic,has pool and has yard
326,28183,81,52,44087,5,2,1993,TRUE,TRUE,2798,5783,525,TRUE,10,2821593.3,Basic,no pool and no yard
327,92188,14,95,5286,10,2,1996,TRUE,TRUE,61,7526,693,FALSE,0,9227140.6,Basic,has pool and no yard
328,29815,28,77,46462,9,7,1995,FALSE,TRUE,3530,2821,663,FALSE,0,2989048.5,Basic,no pool and no yard
329,50219,96,54,23667,9,6,2003,FALSE,TRUE,8051,8796,965,TRUE,0,5025975.3,Basic,no pool and has yard
330,1722,56,84,27948,8,8,2002,TRUE,FALSE,6240,8680,497,TRUE,2,182838.2,Basic,has pool and no yard
331,70399,14,85,82950,6,5,2013,FALSE,TRUE,8009,9856,255,FALSE,4,7048784.3,Basic,has pool and no yard
332,28790,52,15,13856,7,6,2021,TRUE,TRUE,1238,5370,218,FALSE,4,2883447.1,Basic,no pool and has yard
333,92962,7,37,32437,5,1,2000,TRUE,FALSE,6581,1046,315,FALSE,3,9304587,Luxury,has pool and has yard
334,34245,2,85,50891,4,4,2010,TRUE,TRUE,251,3567,918,TRUE,5,3430728,Basic,no pool and has yard
335,54677,64,94,77132,2,10,1996,TRUE,FALSE,1236,3643,537,TRUE,2,5477618.6,Luxury,has pool and has yard
336,74227,84,5,98736,7,7,2000,TRUE,FALSE,4609,7857,378,FALSE,5,7427853,Basic,no pool and has yard
337,94939,46,48,55155,9,10,2009,TRUE,FALSE,9164,9600,351,TRUE,7,9503765.9,Luxury,has pool and has yard
338,48884,58,32,15276,1,7,2010,TRUE,FALSE,311,1098,729,FALSE,9,4895277,Basic,no pool and has yard
339,10638,39,33,64229,5,4,2016,FALSE,TRUE,3142,3829,138,TRUE,10,1066200.6,Basic,no pool and no yard
340,90315,61,91,21653,7,7,1994,TRUE,TRUE,5604,3492,490,TRUE,7,9044477.4,Luxury,has pool and has yard
341,17633,28,83,83228,6,2,2013,TRUE,FALSE,1644,8999,162,TRUE,2,1767487.3,Basic,no pool and no yard
342,63242,45,18,63066,4,10,2017,FALSE,TRUE,6932,5206,340,TRUE,1,6327623.7,Basic,has pool and no yard
343,79344,46,42,19012,2,3,1991,TRUE,FALSE,8088,4938,744,TRUE,7,7945562.1,Luxury,has pool and has yard
344,72093,48,92,83520,8,1,2005,TRUE,FALSE,4805,7,148,FALSE,9,7223902.5,Basic,has pool and no yard
345,13378,59,9,2735,1,1,2001,TRUE,TRUE,8171,5848,488,FALSE,7,1342476.1,Basic,no pool and has yard
346,47019,35,9,60947,8,4,2020,FALSE,FALSE,2005,1643,694,TRUE,6,4706162,Basic,has pool and no yard
347,34666,75,14,28826,5,2,2002,TRUE,TRUE,9405,9154,186,TRUE,6,3477313.2,Luxury,has pool and has yard
348,93509,28,62,48468,6,2,1992,TRUE,TRUE,72,9223,731,TRUE,6,9361261.2,Luxury,has pool and has yard
349,13583,42,32,42009,7,2,2015,TRUE,TRUE,4519,3442,911,FALSE,10,1364589.5,Basic,no pool and has yard
350,19649,11,83,87255,4,4,1999,TRUE,FALSE,595,6282,795,TRUE,2,1970018.9,Basic,has pool and no yard
351,141,16,58,42248,5,4,1997,TRUE,FALSE,3411,8985,213,FALSE,4,22670.7,Basic,has pool and no yard
352,22821,64,14,66304,9,8,1993,TRUE,TRUE,2060,103,491,TRUE,2,2289134.3,Luxury,has pool and has yard
353,533,76,55,94923,6,8,2021,TRUE,TRUE,654,3585,301,FALSE,9,65465.1,Luxury,has pool and has yard
354,67020,71,38,64361,4,7,2015,FALSE,FALSE,3647,997,640,FALSE,1,6711051.5,Basic,has pool and has yard
355,49094,30,49,90656,9,2,2021,FALSE,TRUE,4934,3570,625,TRUE,8,4916616.1,Basic,no pool and has yard
356,25269,88,92,86720,6,7,2019,TRUE,TRUE,3464,5175,693,TRUE,1,2530193.9,Basic,no pool and no yard
357,71989,41,77,50519,2,3,2003,FALSE,FALSE,7290,4027,337,TRUE,4,7204744.3,Basic,no pool and no yard
358,73180,1,54,38386,9,7,2011,FALSE,FALSE,3340,452,784,TRUE,10,7325717.1,Basic,has pool and has yard
359,18926,58,84,32618,6,4,1998,TRUE,FALSE,5353,4021,442,TRUE,8,1908217.8,Luxury,has pool and has yard
360,6492,76,88,81044,10,3,2018,TRUE,FALSE,2655,6299,372,FALSE,9,652565.8,Basic,no pool and no yard
361,98045,4,8,78526,4,5,2002,FALSE,FALSE,9321,2416,570,TRUE,0,9814193.2,Basic,has pool and has yard
362,51589,83,43,55528,6,10,1998,TRUE,FALSE,7867,7522,819,TRUE,5,5167451.8,Basic,has pool and no yard
363,24390,75,44,70527,10,9,1992,FALSE,FALSE,7295,6840,235,FALSE,1,2446317.2,Basic,no pool and has yard
364,75890,10,59,33129,9,5,2001,FALSE,TRUE,270,3676,744,FALSE,8,7597786.1,Basic,has pool and no yard
365,29220,9,59,33789,7,6,1994,TRUE,FALSE,391,8842,706,FALSE,0,2929116.4,Basic,has pool and no yard
366,72433,56,18,69864,7,7,2001,FALSE,FALSE,6995,8567,276,TRUE,0,7250644.1,Basic,has pool and has yard
367,57467,98,64,24393,7,3,1993,FALSE,FALSE,661,9428,600,TRUE,2,5749361.3,Basic,no pool and no yard
368,81482,76,9,56103,1,7,1997,FALSE,FALSE,2265,3606,281,FALSE,6,8153070.7,Basic,no pool and has yard
369,61346,69,52,63238,7,10,2009,FALSE,TRUE,7427,5864,207,TRUE,10,6141452.9,Basic,has pool and no yard
370,80915,23,67,46095,9,6,1992,TRUE,TRUE,5351,1864,569,FALSE,0,8104297.2,Luxury,has pool and has yard
371,65479,74,35,99953,10,5,2000,FALSE,TRUE,9347,1817,460,FALSE,10,6552454,Basic,has pool and no yard
372,48302,22,13,82376,2,9,2017,FALSE,FALSE,9855,6297,543,TRUE,1,4833604.7,Basic,no pool and has yard
373,76690,21,99,91395,1,1,1990,TRUE,TRUE,611,2112,181,TRUE,8,7682267,Luxury,has pool and has yard
374,14447,39,23,93847,6,8,2002,FALSE,FALSE,5371,9535,965,FALSE,6,1448447.2,Basic,has pool and no yard
375,24213,31,93,51767,1,7,1994,TRUE,FALSE,1561,1228,653,FALSE,5,2431969.4,Luxury,has pool and has yard
376,1843,30,3,3,4,7,2007,TRUE,TRUE,1313,9063,706,FALSE,5,189919.7,Luxury,has pool and has yard
377,78183,65,86,3648,7,9,2007,FALSE,TRUE,8682,588,748,TRUE,4,7829898.7,Basic,has pool and has yard
378,99323,35,28,69665,6,7,2018,FALSE,FALSE,6346,6556,280,TRUE,3,9939399.8,Basic,has pool and no yard
379,67491,21,57,5308,6,7,2007,TRUE,FALSE,1253,1592,254,TRUE,0,6750826.7,Basic,no pool and no yard
380,2588,82,69,25395,1,5,2016,FALSE,FALSE,7247,9670,987,FALSE,8,267798.6,Basic,no pool and has yard
381,76635,6,1,73981,2,5,1999,FALSE,FALSE,981,5857,949,TRUE,1,7669791.9,Basic,has pool and has yard
382,45070,100,92,21335,9,9,1997,TRUE,FALSE,1333,989,885,TRUE,0,4510977.7,Basic,no pool and no yard
383,62381,58,44,22862,1,4,2003,TRUE,FALSE,1809,2821,734,TRUE,6,6243323.3,Basic,no pool and has yard
384,98543,2,44,88249,1,3,1992,FALSE,TRUE,2955,6151,661,FALSE,7,9860222.2,Basic,no pool and has yard
385,13972,39,8,91674,2,2,2009,FALSE,FALSE,1477,3153,952,TRUE,2,1397748.9,Basic,no pool and no yard
386,71567,70,94,64245,10,8,1992,FALSE,FALSE,5968,1718,985,FALSE,4,7166917.2,Basic,has pool and no yard
387,36804,99,12,76338,2,8,1996,FALSE,FALSE,6951,6584,594,TRUE,6,3681839.6,Basic,no pool and no yard
388,21297,71,14,75154,2,3,1995,TRUE,TRUE,8198,4951,111,FALSE,4,2136801.5,Luxury,has pool and has yard
389,9950,1,69,79019,5,10,2012,FALSE,TRUE,3156,6914,174,FALSE,4,1000736.2,Basic,no pool and has yard
390,3661,50,24,1138,3,8,2007,TRUE,FALSE,6186,862,613,FALSE,7,372556.7,Luxury,has pool and has yard
391,88102,51,70,42082,8,3,2016,TRUE,FALSE,7245,6073,496,TRUE,9,8821018.6,Basic,no pool and has yard
392,72596,91,90,32957,7,6,2015,TRUE,FALSE,9595,1266,156,TRUE,0,7262781.5,Basic,no pool and no yard
393,70763,4,38,18220,10,4,2015,TRUE,FALSE,7098,5958,484,FALSE,9,7082373.5,Basic,no pool and has yard
394,12002,58,41,2764,8,8,1995,TRUE,FALSE,1718,3877,867,TRUE,1,1203664.5,Basic,no pool and no yard
395,26146,34,98,431,7,9,2011,TRUE,TRUE,2060,7566,680,TRUE,7,2627462.1,Basic,has pool and no yard
396,13716,62,98,61202,6,8,1990,FALSE,TRUE,5967,1070,911,FALSE,10,1382883,Basic,has pool and no yard
397,23281,32,52,87667,9,10,2020,TRUE,TRUE,3681,3220,422,TRUE,3,2339782,Luxury,has pool and has yard
398,3824,45,9,11597,5,6,2019,FALSE,TRUE,3191,6677,305,FALSE,0,386574.9,Basic,has pool and has yard
399,56086,3,46,52007,6,2,2021,FALSE,TRUE,2853,1194,863,FALSE,1,5615576.1,Basic,no pool and has yard
400,19014,67,89,82387,8,2,1999,FALSE,FALSE,3330,8941,550,FALSE,6,1912984.9,Basic,no pool and has yard
401,80808,59,1,18733,7,5,2004,FALSE,FALSE,3879,8229,434,FALSE,5,8085990.4,Basic,no pool and has yard
402,83602,5,2,48528,9,7,1991,TRUE,FALSE,8993,8003,496,TRUE,5,8365162.1,Basic,has pool and no yard
403,99767,27,79,46530,2,8,2018,TRUE,FALSE,520,7948,495,TRUE,2,9985836.8,Basic,has pool and no yard
404,60675,32,51,97066,9,7,2002,TRUE,FALSE,5953,6958,260,FALSE,6,6075733.2,Basic,no pool and has yard
405,20210,2,78,77066,1,8,2007,TRUE,FALSE,2811,9309,218,FALSE,4,2029228.7,Basic,no pool and has yard
406,28694,82,20,44298,2,3,1991,TRUE,TRUE,3206,2352,310,TRUE,3,2870499.1,Basic,no pool and no yard
407,45521,1,32,26627,9,9,1991,TRUE,TRUE,8643,2999,670,FALSE,7,4554205.1,Basic,no pool and no yard
408,55727,46,77,94339,5,5,2016,FALSE,FALSE,5811,42,183,FALSE,2,5574845.6,Basic,no pool and no yard
409,17307,20,66,81794,5,8,2006,TRUE,TRUE,2317,5409,692,FALSE,2,1740869.6,Basic,no pool and has yard
410,86474,98,33,50147,1,6,2004,FALSE,FALSE,1928,4232,220,FALSE,7,8649993.4,Basic,no pool and no yard
411,6012,1,38,96011,8,7,2013,TRUE,FALSE,392,2928,423,FALSE,4,607323.3,Basic,no pool and has yard
412,6617,51,38,26766,10,4,2010,TRUE,TRUE,7115,5340,248,FALSE,10,663333,Basic,no pool and no yard
413,34061,43,90,26346,3,1,1993,FALSE,FALSE,1616,6765,534,TRUE,9,3407529.3,Basic,no pool and no yard
414,12881,12,68,85503,10,5,2006,FALSE,TRUE,8654,5066,920,TRUE,0,1293712.6,Basic,no pool and has yard
415,48458,82,72,98206,3,6,2002,TRUE,TRUE,5447,7360,308,FALSE,6,4851198.2,Basic,no pool and has yard
416,89618,49,36,30029,1,6,2006,FALSE,TRUE,4321,9355,752,TRUE,0,8969519.6,Basic,no pool and has yard
417,10369,30,68,51049,8,10,1999,FALSE,FALSE,9629,7874,383,FALSE,10,1044857.9,Basic,no pool and has yard
418,21865,24,79,50297,10,5,1993,FALSE,FALSE,2324,4385,932,TRUE,3,2191960.3,Basic,has pool and no yard
419,30817,48,63,26230,9,3,2013,FALSE,FALSE,2444,9730,961,TRUE,3,3086005.3,Basic,no pool and no yard
420,8808,85,37,93756,5,10,1998,TRUE,TRUE,9287,4979,416,FALSE,5,888730.8,Basic,no pool and has yard
421,16006,69,26,6423,7,10,1990,TRUE,FALSE,3565,742,405,TRUE,3,1610901,Luxury,has pool and has yard
422,70517,37,1,67679,5,6,2002,FALSE,TRUE,9373,6035,184,TRUE,5,7052408.2,Basic,no pool and no yard
423,55592,68,10,80811,7,6,2021,FALSE,FALSE,7719,4694,372,TRUE,0,5564877.1,Basic,has pool and no yard
424,10978,17,55,25000,2,9,2015,FALSE,TRUE,9798,2127,481,TRUE,6,1103882.5,Basic,has pool and no yard
425,94388,7,81,41690,8,8,1996,TRUE,FALSE,7739,1176,741,FALSE,8,9446167.6,Basic,no pool and has yard
426,18041,90,99,90750,6,8,2006,TRUE,FALSE,1064,653,221,TRUE,3,1817658.6,Basic,no pool and has yard
427,18220,91,97,50508,8,4,2013,TRUE,FALSE,2604,5842,838,TRUE,2,1833031.3,Basic,has pool and no yard
428,39342,7,84,88712,5,7,1994,FALSE,TRUE,1003,2398,385,TRUE,2,3946165.4,Basic,has pool and has yard
429,66570,59,2,85412,7,10,2008,TRUE,TRUE,2628,7837,754,TRUE,6,6657976.8,Basic,no pool and no yard
430,34592,100,33,63748,1,7,1994,TRUE,FALSE,7356,2228,264,TRUE,5,3465076.4,Basic,has pool and no yard
431,38700,25,26,101,4,7,1996,FALSE,TRUE,5100,5564,956,TRUE,8,3880396.6,Basic,has pool and has yard
432,32060,25,97,43201,8,9,2017,FALSE,TRUE,9618,9072,814,FALSE,8,3211741.7,Basic,has pool and no yard
433,8305,86,83,36778,9,9,2001,FALSE,TRUE,1648,3165,766,FALSE,4,838488.1,Basic,no pool and no yard
434,40080,50,82,11062,8,8,2018,FALSE,FALSE,5973,2871,484,FALSE,0,4011225.8,Basic,no pool and no yard
435,89335,66,54,25219,7,2,2004,FALSE,TRUE,9808,4039,425,FALSE,8,8938823.4,Basic,has pool and has yard
436,78546,92,84,52906,10,6,1991,FALSE,TRUE,978,3244,530,TRUE,4,7864949.1,Basic,has pool and no yard
437,50066,63,67,81340,8,5,1998,FALSE,TRUE,8716,6542,465,FALSE,1,5015729.8,Basic,has pool and no yard
438,37008,61,75,13250,6,3,2013,TRUE,FALSE,309,5249,463,FALSE,7,3708694.3,Luxury,has pool and has yard
439,32876,98,32,48832,7,9,2008,TRUE,TRUE,3289,8595,121,FALSE,8,3299047.8,Luxury,has pool and has yard
440,98266,14,42,27552,8,10,1990,TRUE,TRUE,6293,8164,1000,FALSE,9,9838529,Luxury,has pool and has yard
441,53665,66,81,16527,10,3,2002,TRUE,FALSE,1788,6553,204,TRUE,8,5379979.2,Luxury,has pool and has yard
442,33469,98,91,29874,7,7,2016,FALSE,FALSE,6871,4561,293,FALSE,8,3362757.6,Basic,has pool and has yard
443,42578,49,23,3339,7,8,2013,TRUE,FALSE,6690,3789,964,TRUE,6,4264812.3,Luxury,has pool and has yard
444,64329,25,44,54901,4,5,2019,FALSE,TRUE,7313,2455,634,TRUE,5,6436473.9,Basic,no pool and has yard
445,29512,96,26,49748,2,8,2012,TRUE,TRUE,6556,9398,170,FALSE,9,2955396.2,Basic,has pool and no yard
